max_feat,acc_train,acc_val,f1_train,f1_val
20000.0,0.96445900196771,0.7575772389518968,0.964339041203338,0.7566008191342276
50000.0,0.9841727673824568,0.7695541650371529,0.9841435180590961,0.7684649259261603
100000.0,0.9886092812358686,0.7765447790379351,0.9885970499823625,0.775351759944897
200000.0,0.9904058860194815,0.782411028549081,0.990400160626241,0.7813358632876594
,0.9921536035980982,0.7902326945639421,0.992150224591897,0.7889995182165039
