max_df,acc_train,acc_val,f1_train,f1_val
0.7,0.9903447770132362,0.7806022682831443,0.9903387114592134,0.7794184143572698
0.8,0.9903325552119872,0.7811888932342589,0.9903264562599984,0.7800125233936196
0.9,0.9904058860194815,0.782411028549081,0.990400160626241,0.7813358632876594
